1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
510	-1.119003	229.953024	9.713654	0.010336	3.8
511	-1.142225	229.863081	9.717137	0.007055	3.2
512	-1.095453	229.914489	9.715146	0.009478	3.0
513	-1.111859	230.913768	9.676608	0.012712	3.4
514	-1.104457	231.913768	9.638348	0.010082	3.2
515	-1.130592	232.913768	9.600389	0.006733	2.9
516	-1.142129	232.823828	9.603791	0.011604	2.9
517	-1.101250	233.823828	9.566103	0.007051	2.8
518	-1.132534	233.733885	9.569480	0.005306	2.8
519	-1.073343	233.643944	9.572860	0.006212	3.4
520	-1.102576	234.612984	9.536569	0.011410	4.2
521	-1.080895	234.523041	9.539926	0.008321	3.4
522	-1.131090	234.433098	9.543285	0.006517	3.4
523	-1.126370	235.410529	9.506906	0.009081	3.3
524	-1.160268	236.410528	9.469974	0.007551	2.9
525	-1.080793	237.410528	9.433327	0.008976	3.8
526	-1.120029	237.320585	9.436611	0.008498	3.1
527	-1.077337	238.320301	9.400232	0.009545	3.0
528	-1.126258	238.230358	9.403493	0.008407	4.8
529	-1.111508	239.226450	9.367499	0.006849	3.2
530	-1.140625	240.226450	9.331639	0.012450	2.8
531	-1.083537	240.136507	9.334853	0.007627	2.7
532	-1.075947	241.136507	9.299242	0.008323	2.7
533	-1.111215	241.046564	9.302434	0.007641	2.9
534	-1.146850	240.956621	9.305628	0.006964	3.3
535	-1.136260	241.411856	9.289485	0.009785	3.2
536	-1.124961	241.321913	9.292670	0.006569	3.0
537	-1.120902	241.231970	9.295857	0.008752	3.3
538	-1.109645	242.229287	9.260637	0.008274	3.3
539	-1.134598	243.229285	9.225589	0.010483	3.0
540	-1.101591	244.229285	9.190806	0.007772	3.0
541	-1.127784	245.153818	9.158880	0.008261	2.8
542	-1.127823	245.063875	9.161976	0.006107	2.9
543	-1.120092	244.973932	9.165074	0.006672	3.1
544	-1.135412	244.894085	9.167827	0.010238	3.5
545	-1.135090	245.894085	9.133477	0.008035	3.2
546	-1.093856	245.804142	9.136556	0.009285	3.2
547	-1.131577	246.804142	9.102439	0.009089	3.5
548	-1.128016	246.714199	9.105497	0.005351	3.3
549	-1.092981	246.624256	9.108557	0.008170	3.1
550	-1.132019	246.993609	9.096004	0.009231	2.9
551	-1.083360	247.993609	9.062189	0.008540	2.9
552	-1.159377	247.903666	9.065220	0.005851	3.0
553	-1.090643	247.813723	9.068253	0.006775	3.6
554	-1.078434	248.811676	9.034712	0.006392	3.3
555	-1.076511	249.811676	9.001351	0.006499	3.3
556	-1.105618	249.846623	9.000189	0.009350	4.1
557	-1.104955	250.846480	8.967086	0.006768	3.2
558	-1.080961	251.846480	8.934221	0.005676	3.1
559	-1.130481	252.164365	8.923825	0.007921	3.5
560	-1.151458	252.074422	8.926764	0.006429	3.3
561	-1.148404	251.984884	8.929692	0.006298	3.0
562	-1.098549	252.983279	8.897152	0.006173	2.9
563	-1.091244	252.893337	8.900074	0.005794	2.9
564	-1.139596	253.893336	8.867697	0.003616	3.0
565	-1.165774	253.804554	8.870562	0.009404	3.2
566	-1.101612	254.804478	8.838402	0.010811	3.4
567	-1.105057	255.804478	8.806472	0.007272	3.0
568	-1.106341	256.804437	8.774773	0.006935	3.6
569	-1.151129	257.803704	8.743323	0.007697	3.2
570	-1.139725	257.713761	8.746145	0.005445	3.1
571	-1.134690	258.179280	8.731561	0.009800	2.9
572	-1.116977	259.179259	8.700397	0.008967	2.9
573	-1.148029	260.178776	8.669470	0.007613	2.9
574	-1.166509	260.088833	8.672244	0.006974	3.3
575	-1.112559	261.083626	8.641660	0.009264	3.3
576	-1.153256	262.080068	8.611242	0.008675	3.2
577	-1.129159	261.990479	8.613968	0.007740	3.6
578	-1.169532	262.990478	8.583636	0.011054	3.4
579	-1.159662	263.990478	8.553517	0.008757	3.1
580	-1.141769	264.990478	8.523609	0.006647	2.9
581	-1.094256	265.990478	8.493909	0.005561	2.9
582	-1.132709	266.113180	8.490279	0.008182	2.8
583	-1.120513	266.023237	8.492939	0.008283	3.0
584	-1.183079	265.933294	8.495601	0.011208	3.3
585	-1.104366	265.848127	8.498124	0.006402	3.1
586	-1.102191	266.845107	8.468690	0.008111	3.0
587	-1.100360	267.844042	8.439402	0.004761	2.8
588	-1.091480	267.754114	8.442030	0.007674	2.8
589	-1.089156	267.718318	8.443077	0.008071	3.0
590	-1.109565	267.628375	8.445708	0.005866	3.3
591	-1.107312	267.538437	8.448340	0.007457	3.3
592	-1.077708	268.029336	8.433991	0.008595	2.9
593	-1.114127	267.940443	8.436586	0.004410	2.9
594	-1.083057	267.913054	8.437386	0.005878	2.9
595	-1.078612	267.823112	8.440013	0.009166	2.8
596	-1.101764	268.823112	8.410892	0.010231	3.2
597	-1.115261	269.823112	8.381971	0.007020	3.0
598	-1.115518	269.733198	8.384563	0.008262	2.9
599	-1.077199	270.733195	8.355823	0.008072	3.3
600	-1.138084	270.643252	8.358400	0.008847	3.2
601	-1.105616	271.639987	8.329931	0.008726	2.9
602	-1.125041	271.550044	8.332492	0.006214	2.9
603	-1.105533	272.550043	8.304107	0.011240	2.9
604	-1.146311	273.550043	8.275914	0.008685	2.9
605	-1.138578	273.460100	8.278442	0.009163	2.9
606	-1.121890	273.370157	8.280972	0.005084	3.3
607	-1.096719	274.370039	8.252939	0.008693	3.2
608	-1.129164	274.326594	8.254153	0.009938	3.0
609	-1.105882	274.236651	8.256668	0.007374	3.5
610	-1.108166	274.499020	8.249337	0.006800	3.1
611	-1.167407	274.409077	8.251848	0.005363	3.0
612	-1.091306	274.319634	8.254347	0.011691	3.3
613	-1.169973	274.229916	8.256856	0.009186	2.9
614	-1.144494	274.987185	8.235731	0.006432	2.9
615	-1.099841	274.897242	8.238235	0.007688	3.0
616	-1.131737	275.897242	8.210487	0.007220	3.7
617	-1.201374	275.807299	8.212975	0.004867	3.2
618	-1.130221	275.726116	8.215222	0.005654	3.6
619	-1.132824	275.636173	8.217713	0.009129	3.3
620	-1.152537	275.826220	8.212451	0.010576	3.2
621	-1.125713	275.736277	8.214941	0.009254	3.0
622	-1.109384	275.651539	8.217287	0.007609	2.9
623	-1.132292	276.651520	8.189681	0.011085	2.8
624	-1.147983	277.651520	8.162258	0.009193	2.8
625	-1.133199	278.651514	8.135019	0.011059	3.3
626	-1.104594	278.561571	8.137462	0.007058	2.9
627	-1.160391	279.561298	8.110395	0.007664	3.3
628	-1.145075	279.540677	8.110952	0.012205	3.2
629	-1.138596	280.540677	8.084053	0.007892	3.2
630	-1.138634	280.450734	8.086465	0.006028	3.5
631	-1.139249	280.361687	8.088855	0.007912	3.7
632	-1.121703	280.271744	8.091270	0.008021	2.9
633	-1.105047	280.181802	8.093686	0.006758	2.9
634	-1.120162	280.109135	8.095639	0.007685	2.8
635	-1.159023	281.108831	8.068850	0.009116	2.7
636	-1.143263	281.018888	8.071253	0.011107	2.8
637	-1.118428	282.018888	8.044617	0.006737	3.1
638	-1.088913	283.018888	8.018156	0.008145	3.5
639	-1.109688	284.018888	7.991869	0.006797	3.0
640	-1.129683	283.928945	7.994226	0.010397	3.5
641	-1.130507	283.839002	7.996585	0.004798	4.1
642	-1.127621	283.749071	7.998944	0.008404	2.9
643	-1.139112	283.663249	8.001198	0.008436	3.4
644	-1.134187	283.573308	8.003560	0.008794	3.2
645	-1.155659	284.573308	7.977369	0.007301	3.1
646	-1.149309	284.483375	7.979717	0.010849	3.3
647	-1.119186	284.393469	7.982066	0.005583	3.1
648	-1.137728	284.303526	7.984418	0.007213	2.8
649	-1.125948	284.213583	7.986771	0.006229	3.0
650	-1.111372	284.123640	7.989125	0.007277	3.4
651	-1.144566	284.043133	7.991233	0.006120	3.4
652	-1.132755	283.953589	7.993580	0.011693	3.6
653	-1.158290	283.864098	7.995926	0.011106	3.7
654	-1.119420	284.864098	7.969784	0.006441	3.4
655	-1.142903	284.774155	7.972129	0.007735	3.6
656	-1.103041	285.773693	7.946154	0.008593	3.4
657	-1.063940	286.773693	7.920335	0.008453	3.3
658	-1.105955	286.683750	7.922651	0.008446	2.8
659	-1.148212	286.593807	7.924967	0.007394	2.9
660	-1.107764	286.503869	7.927285	0.007852	2.9
661	-1.136296	287.456379	7.902806	0.008565	3.5
662	-1.147506	287.366436	7.905111	0.005918	3.5
663	-1.133139	287.276493	7.907417	0.008562	3.1
664	-1.158132	287.186570	7.909725	0.007583	3.6
665	-1.151525	287.096627	7.912034	0.007168	3.3
666	-1.141168	288.096627	7.886436	0.007550	3.1
667	-1.136421	289.096626	7.861004	0.004776	3.4
668	-1.122182	289.006708	7.863284	0.010844	3.4
669	-1.116152	290.006708	7.838001	0.007091	3.3
670	-1.089118	289.916765	7.840268	0.007235	3.0
671	-1.142847	289.826944	7.842534	0.008914	2.9
672	-1.105713	290.826017	7.817407	0.007223	2.8
673	-1.094421	290.767980	7.818862	0.007830	3.2
674	-1.113331	290.678037	7.821119	0.009260	3.0
675	-1.109798	290.588094	7.823376	0.005988	3.3
676	-1.087765	291.588094	7.798348	0.007720	3.7
677	-1.125438	291.498151	7.800593	0.005463	3.6
678	-1.083338	292.380388	7.778633	0.006810	3.1
679	-1.115749	292.290452	7.780866	0.005215	3.6
680	-1.113885	292.200509	7.783100	0.005553	3.4
681	-1.127385	292.110568	7.785336	0.007751	3.5
682	-1.101671	293.006644	7.763119	0.005571	3.3
683	-1.096112	292.916706	7.765343	0.005516	3.2
684	-1.159248	292.829718	7.767495	0.007761	3.1
685	-1.145191	293.828483	7.742854	0.010142	3.3
686	-1.080486	293.738540	7.745066	0.005572	3.2
687	-1.118196	293.648598	7.747280	0.007424	3.0
688	-1.125570	294.647789	7.722756	0.008365	3.5
689	-1.148316	294.557847	7.724957	0.004623	2.9
690	-1.100675	294.497883	7.726425	0.005746	2.7
691	-1.106510	294.408666	7.728611	0.007616	3.1
692	-1.128162	295.408532	7.704188	0.010611	3.2
693	-1.116904	296.408532	7.679916	0.008850	2.8
694	-1.125905	297.166657	7.661616	0.007816	3.1
695	-1.066061	298.166657	7.637611	0.008497	3.3
696	-1.105478	299.166250	7.613766	0.007100	2.9
697	-1.132862	300.165845	7.590069	0.007857	2.9
698	-1.152627	300.203910	7.589169	0.008681	2.9
699	-1.117297	301.203910	7.565615	0.008866	3.2
700	-1.081367	302.203910	7.542207	0.005539	3.3
701	-1.116493	303.203910	7.518943	0.007450	3.4
702	-1.122892	304.203910	7.495823	0.008516	3.2
703	-1.139732	304.114112	7.497893	0.007561	3.3
704	-1.107795	304.024169	7.499968	0.008970	2.9
705	-1.093107	305.024148	7.476964	0.007894	2.9
706	-1.115766	306.023806	7.454108	0.007058	2.9
707	-1.132616	307.023806	7.431384	0.009930	4.0
708	-1.145185	308.023806	7.408798	0.006655	3.7
709	-1.146798	307.933906	7.410823	0.004906	3.5
710	-1.127096	307.849817	7.412718	0.010015	3.4
711	-1.150478	308.849813	7.390245	0.011633	3.4
712	-1.153946	309.849813	7.367908	0.009746	3.9
713	-1.138159	309.759870	7.369911	0.005784	3.8
714	-1.130560	310.607029	7.351083	0.008203	3.2
715	-1.095133	311.600280	7.329131	0.008692	3.4
716	-1.115715	311.515523	7.330999	0.010334	3.2
717	-1.147153	311.570738	7.329782	0.009429	2.9
718	-1.132556	311.652801	7.327973	0.007840	3.2
719	-1.159201	311.562858	7.329955	0.006852	3.4
720	-1.111693	311.472916	7.331938	0.005153	3.2
721	-1.133023	311.382973	7.333922	0.005828	3.4
722	-1.113117	311.295591	7.335851	0.006637	3.4
723	-1.138600	312.293737	7.313881	0.007761	3.3
724	-1.088702	312.732066	7.304275	0.005643	3.6
725	-1.126246	313.732046	7.282454	0.008009	3.3
726	-1.146373	313.643479	7.284382	0.005991	3.0
727	-1.118662	314.625992	7.263058	0.008156	3.3
728	-1.111500	315.625992	7.241481	0.006869	3.2
729	-1.125140	315.536049	7.243417	0.010456	3.5
730	-1.109320	316.536049	7.221957	0.006087	3.2
731	-1.131651	317.536048	7.200624	0.010166	2.9
732	-1.099571	318.536048	7.179417	0.007498	2.9
733	-1.103942	319.536032	7.158335	0.008211	3.0
734	-1.171876	319.466913	7.159788	0.006389	3.5
735	-1.135599	319.376970	7.161680	0.007937	3.3
736	-1.084549	319.287185	7.163569	0.007261	3.5
737	-1.135864	319.197245	7.165463	0.009962	3.5
738	-1.084033	320.197245	7.144462	0.007009	3.6
739	-1.137486	321.197245	7.123584	0.005971	3.9
740	-1.143491	321.107302	7.125457	0.007140	3.3
741	-1.119384	321.044460	7.126766	0.009610	3.3
742	-1.071269	322.044459	7.105991	0.011389	3.4
743	-1.107002	321.954516	7.107855	0.007293	3.3
744	-1.107793	322.903460	7.088242	0.006574	3.4
745	-1.111442	322.827669	7.089804	0.007856	4.0
746	-1.119984	323.810351	7.069599	0.004710	3.2
747	-1.111482	324.805636	7.049251	0.007169	3.0
748	-1.138977	325.805629	7.028925	0.006326	2.9
749	-1.102468	325.715686	7.030749	0.006333	2.9
750	-1.135384	325.625783	7.032572	0.006331	3.0
751	-1.112583	325.536837	7.034377	0.007994	3.5
752	-1.115958	325.447451	7.036192	0.006365	3.3
753	-1.119869	325.357508	7.038019	0.005678	3.1
754	-1.129954	326.271765	7.019491	0.007475	3.6
755	-1.087096	326.184134	7.021262	0.007359	3.2
756	-1.105073	327.184126	7.001097	0.005898	3.0
757	-1.138159	327.763380	6.989469	0.010903	2.9
758	-1.093899	327.673437	6.991272	0.006617	2.9
759	-1.120956	327.583522	6.993075	0.007957	2.9
760	-1.144056	328.583522	6.973071	0.008561	3.6
761	-1.126649	328.843524	6.967889	0.010200	3.8
762	-1.157476	329.843524	6.948029	0.005657	3.5
763	-1.128865	329.753581	6.949810	0.004630	3.5
764	-1.127799	329.663638	6.951593	0.008065	3.3
765	-1.111483	330.663580	6.931826	0.006475	3.0
766	-1.135230	330.573637	6.933600	0.006393	2.9
767	-1.163092	330.485626	6.935336	0.008561	2.9
768	-1.094901	330.395683	6.937111	0.006918	3.1
769	-1.124018	330.307257	6.938857	0.007529	3.7
770	-1.098824	330.217334	6.940634	0.009749	3.4
771	-1.100290	331.147700	6.922297	0.007545	3.2
772	-1.106776	332.147700	6.902695	0.004972	3.6
773	-1.120119	332.319896	6.899331	0.006395	3.7
774	-1.139046	332.311612	6.899493	0.008517	3.5
775	-1.141160	333.200411	6.882180	0.009389	3.1
776	-1.118801	333.995717	6.866761	0.005209	3.2
777	-1.114720	334.980923	6.847757	0.008639	3.3
778	-1.151107	334.891631	6.849475	0.006378	3.6
779	-1.152239	335.891630	6.830283	0.007018	3.1
780	-1.141453	335.801687	6.832005	0.005197	3.4
781	-1.112166	335.711744	6.833728	0.008891	3.5
782	-1.118213	335.622029	6.835447	0.006023	3.1
783	-1.092205	336.622021	6.816333	0.007533	2.9
784	-1.129638	336.534253	6.818007	0.008379	2.8
785	-1.160648	337.534253	6.798990	0.006357	2.8
786	-1.144212	338.534189	6.780081	0.009071	2.9
787	-1.103053	338.444246	6.781777	0.008723	3.1
788	-1.153306	339.444241	6.762962	0.009093	2.8
789	-1.133990	339.354300	6.764650	0.007271	2.9
790	-1.109180	340.354297	6.745930	0.005236	3.3
791	-1.129659	340.266673	6.747566	0.006882	3.9
792	-1.146519	340.176730	6.749247	0.007744	3.7
793	-1.091763	340.086795	6.750928	0.004858	3.4
794	-1.109270	339.996867	6.752610	0.004746	3.3
795	-1.154587	339.940813	6.753658	0.005803	3.1
796	-1.117594	340.248491	6.747906	0.005289	2.9
797	-1.123157	341.247878	6.729290	0.010221	2.9
798	-1.119986	342.245715	6.710804	0.006890	2.9
799	-1.172471	342.156034	6.712461	0.007968	3.7
800	-1.123955	342.075638	6.713948	0.006240	4.6
801	-1.127785	343.074769	6.695523	0.006584	3.4
802	-1.128469	344.071538	6.677242	0.006384	3.6
803	-1.171853	343.981597	6.678887	0.008073	3.3
804	-1.123614	343.891654	6.680533	0.007044	3.1
805	-1.128047	343.892633	6.680515	0.006894	3.2
806	-1.135592	343.802712	6.682162	0.008284	3.1
807	-1.102236	344.802712	6.663895	0.006514	3.4
808	-1.090004	344.712769	6.665534	0.008099	3.6
809	-1.116175	344.951700	6.661182	0.006650	3.1
810	-1.115515	344.878103	6.662522	0.010972	3.3
811	-1.163294	344.788160	6.664160	0.007181	3.1
812	-1.089917	344.698217	6.665799	0.004914	3.0
813	-1.085579	344.608274	6.667439	0.012205	3.2
814	-1.166564	345.608274	6.649252	0.008672	3.5
815	-1.099861	345.518331	6.650884	0.006255	3.3
816	-1.093401	345.445782	6.652201	0.005956	3.5
817	-1.084872	345.357174	6.653810	0.007364	3.7
818	-1.124094	345.267231	6.655444	0.009727	3.2
819	-1.172160	345.228469	6.656148	0.005092	3.2
820	-1.127225	345.138528	6.657783	0.011687	3.1
821	-1.107632	346.049593	6.641258	0.007812	3.0
822	-1.110419	347.049593	6.623213	0.005337	3.8
823	-1.125684	346.961845	6.624793	0.005544	3.4
824	-1.108380	347.952311	6.607008	0.005619	2.9
825	-1.126544	347.862368	6.608619	0.007695	3.4
826	-1.107331	347.772469	6.610230	0.008664	3.1
827	-1.153186	347.682527	6.611843	0.008513	2.8
828	-1.119499	348.682527	6.593958	0.006914	3.2
829	-1.136406	348.592584	6.595562	0.009476	4.0
830	-1.102517	348.503545	6.597152	0.008324	3.8
831	-1.120749	349.502340	6.579367	0.007907	3.1
832	-1.089145	349.560917	6.578327	0.004619	2.9
833	-1.159607	349.540693	6.578686	0.009700	2.9
834	-1.118592	350.540616	6.560981	0.005108	3.2
835	-1.166331	350.489650	6.561881	0.009127	3.5
836	-1.115678	350.471086	6.562209	0.010182	3.5
837	-1.170410	351.471060	6.544591	0.007947	3.8
838	-1.123271	352.471060	6.527068	0.006924	3.4
839	-1.131519	352.383672	6.528595	0.007747	3.5
840	-1.130399	352.323869	6.529641	0.007200	3.0
841	-1.126307	352.233930	6.531215	0.006529	2.9
842	-1.132796	353.233930	6.513762	0.008019	2.9
843	-1.112904	353.143989	6.515328	0.009386	3.5
844	-1.089939	353.125516	6.515650	0.007445	3.4
845	-1.114719	354.125497	6.498281	0.006736	3.0
846	-1.132085	354.035554	6.499839	0.005542	3.4
847	-1.098999	353.945769	6.501396	0.008490	3.3
848	-1.142029	354.945687	6.484104	0.006990	3.2
849	-1.151035	354.855744	6.485656	0.005128	3.6
850	-1.133367	355.854358	6.468469	0.009655	3.3
851	-1.142409	356.824372	6.451862	0.006525	3.3
852	-1.095792	356.734429	6.453399	0.008496	3.8
853	-1.093584	357.734428	6.436359	0.007118	3.4
854	-1.117860	357.644485	6.437888	0.005105	3.4
855	-1.065813	357.672873	6.437406	0.006216	3.5
856	-1.141027	357.582936	6.438935	0.008116	3.4
857	-1.135158	358.420028	6.424729	0.008933	3.1
858	-1.121474	359.420028	6.407841	0.009152	2.9
859	-1.137792	360.419610	6.391048	0.005788	3.2
860	-1.147113	360.329667	6.392555	0.007956	3.3
861	-1.114644	360.239725	6.394063	0.008710	3.7
862	-1.161696	360.149782	6.395572	0.007763	3.0
863	-1.126713	360.059841	6.397082	0.008280	3.2
864	-1.103832	361.059841	6.380338	0.007471	3.5
865	-1.111631	360.969910	6.381840	0.005896	3.3
866	-1.136367	360.879976	6.383343	0.009750	3.7
867	-1.116643	361.488381	6.373189	0.005373	3.9
868	-1.076902	362.488381	6.356570	0.009866	3.4
869	-1.115984	363.294899	6.343230	0.006882	3.4
870	-1.169530	364.294667	6.326770	0.008763	3.2
871	-1.143049	364.204724	6.328248	0.007593	3.0
872	-1.153513	364.114781	6.329726	0.007329	3.4
873	-1.137956	365.114781	6.313332	0.011697	3.9
874	-1.138118	365.024838	6.314803	0.005650	3.2
875	-1.105908	364.934895	6.316275	0.009469	3.7
876	-1.135820	365.934890	6.299951	0.007290	3.4
877	-1.108207	365.900944	6.300504	0.007030	3.0
878	-1.168039	365.811001	6.301969	0.011528	2.9
879	-1.097825	366.811001	6.285719	0.006656	2.9
880	-1.093527	366.721076	6.287177	0.007889	2.9
881	-1.126184	366.631137	6.288635	0.006163	3.5
882	-1.129184	366.541195	6.290095	0.005452	3.9
883	-1.157033	367.540439	6.273918	0.009375	3.5
884	-1.132134	367.450496	6.275371	0.009191	3.2
885	-1.141159	367.360553	6.276824	0.005091	3.1
886	-1.165132	367.270610	6.278278	0.013304	3.1
887	-1.103737	367.180667	6.279733	0.007706	3.5
888	-1.098000	368.180611	6.263598	0.007158	3.1
889	-1.123943	369.180611	6.247545	0.007044	3.1
890	-1.138529	369.091155	6.248978	0.006520	3.5
891	-1.165146	369.001376	6.250416	0.010972	3.2
892	-1.145047	369.994362	6.234542	0.006577	3.0
893	-1.139680	370.994361	6.218638	0.010800	3.6
894	-1.137678	370.904419	6.220065	0.008225	3.6
895	-1.112598	371.904341	6.204235	0.011068	3.1
896	-1.133516	372.904341	6.188484	0.007595	3.2
897	-1.103470	372.814398	6.189898	0.010477	3.1
898	-1.127350	373.814397	6.174220	0.006935	2.9
899	-1.100330	374.814397	6.158621	0.004876	3.8
900	-1.154292	375.813262	6.143118	0.008639	4.1
901	-1.116134	376.802521	6.127842	0.006127	3.4
902	-1.087070	377.802521	6.112476	0.006262	3.5
903	-1.115612	377.712578	6.113855	0.007147	3.7
904	-1.104481	378.655139	6.099436	0.007476	3.6
905	-1.137268	378.705271	6.098671	0.006636	3.6
906	-1.097975	379.683367	6.083784	0.006730	3.1
907	-1.182567	379.593424	6.085150	0.007162	3.0
908	-1.136549	380.593188	6.070001	0.008752	2.9
909	-1.183687	381.593188	6.054923	0.008632	3.0
910	-1.144848	381.503378	6.056274	0.007784	3.2
911	-1.125939	381.413435	6.057628	0.008808	4.5
912	-1.132279	382.413435	6.042612	0.007933	3.7
913	-1.116016	382.323492	6.043960	0.009871	3.1
914	-1.133077	383.323492	6.029011	0.008708	3.2
915	-1.134680	384.255807	6.015141	0.006397	3.2
916	-1.096597	385.255807	6.000335	0.007390	3.7
917	-1.098816	386.255807	5.985601	0.005694	3.8
918	-1.147524	387.185526	5.971968	0.007122	3.4
919	-1.144966	387.517652	5.967113	0.007852	3.1
920	-1.174018	387.954507	5.960739	0.011579	3.2
921	-1.124564	387.864564	5.962050	0.006801	3.2
922	-1.109850	387.774626	5.963362	0.005560	3.3
923	-1.095688	388.774626	5.948809	0.006166	3.2
924	-1.085301	388.684712	5.950114	0.005768	3.4
925	-1.096822	389.684557	5.935628	0.008181	3.9
926	-1.142356	390.090349	5.929769	0.008399	3.3
927	-1.133862	391.090349	5.915380	0.006101	2.9
928	-1.148157	391.021122	5.916374	0.007028	2.9
929	-1.099562	390.931179	5.917665	0.006510	3.2
930	-1.110681	390.841614	5.918952	0.009287	3.2
931	-1.130959	390.978689	5.916983	0.005962	3.5
932	-1.113335	390.888746	5.918275	0.008734	3.7
933	-1.110683	391.507394	5.909399	0.013278	3.5
934	-1.094990	392.507214	5.895111	0.008105	3.8
935	-1.106423	392.417280	5.896393	0.007790	3.3
936	-1.139503	392.327337	5.897676	0.006204	3.1
937	-1.132670	392.237395	5.898960	0.009120	2.9
938	-1.098285	393.237395	5.884720	0.004893	2.9
939	-1.169552	393.200448	5.885244	0.008576	3.3
940	-1.117823	394.199544	5.871083	0.007422	3.3
941	-1.124271	394.109601	5.872355	0.006610	3.8
942	-1.143977	394.141078	5.871910	0.006752	3.5
943	-1.123324	394.051976	5.873170	0.007756	3.3
944	-1.129230	395.051925	5.859054	0.011357	3.2
945	-1.130557	394.962027	5.860321	0.005860	3.0
946	-1.136990	394.872084	5.861588	0.004628	2.9
947	-1.132849	394.886679	5.861382	0.006281	2.9
948	-1.163322	395.132311	5.857923	0.008740	3.0
949	-1.120789	395.089561	5.858524	0.005894	3.4
950	-1.102745	394.999624	5.859791	0.010018	3.7
951	-1.108655	395.999624	5.845739	0.005533	3.5
952	-1.158282	396.999624	5.831754	0.006809	3.4
953	-1.150247	396.914590	5.832940	0.007714	3.3
954	-1.146646	397.004306	5.831688	0.008333	3.4
955	-1.121529	396.914363	5.832944	0.008580	3.2
956	-1.118267	397.914363	5.819020	0.008841	2.9
957	-1.152061	398.914363	5.805162	0.004698	2.9
958	-1.141019	398.863782	5.805861	0.006981	2.9
959	-1.066091	398.782691	5.806983	0.008313	2.9
960	-1.129661	398.692748	5.808227	0.006286	2.9
961	-1.154482	399.684057	5.794541	0.007633	3.7
962	-1.135286	399.594114	5.795780	0.012791	3.9
963	-1.061538	400.594114	5.782033	0.005532	3.1
964	-1.111886	401.594114	5.768350	0.010102	3.0
965	-1.152423	401.504171	5.769578	0.010720	2.9
966	-1.154790	402.504161	5.755955	0.006485	2.9
967	-1.118450	402.493299	5.756103	0.008386	3.5
968	-1.136537	403.493299	5.742543	0.004647	3.5
969	-1.137454	403.409858	5.743672	0.007304	3.0
970	-1.119865	403.414374	5.743611	0.005632	3.6
971	-1.114322	404.323010	5.731340	0.009393	3.3
972	-1.164727	405.323010	5.717897	0.008816	3.2
973	-1.151631	405.233268	5.719100	0.007737	3.4
974	-1.072538	406.233268	5.705714	0.011380	3.2
975	-1.086621	406.143325	5.706916	0.009012	3.1
976	-1.109651	407.143325	5.693586	0.006144	3.0
977	-1.079155	407.053491	5.694781	0.007696	2.9
978	-1.123270	406.963548	5.695978	0.008116	2.9
979	-1.144552	407.963548	5.682699	0.006267	3.4
980	-1.123696	407.873605	5.683891	0.006664	3.4
981	-1.148746	408.873605	5.670669	0.008067	3.1
982	-1.120547	408.784734	5.671841	0.008253	3.3
983	-1.120356	408.696593	5.673005	0.007521	2.9
984	-1.143758	409.264068	5.665523	0.007755	2.9
985	-1.145406	410.259017	5.652452	0.007677	2.9
986	-1.124914	410.169080	5.653631	0.006929	2.9
987	-1.135363	411.169080	5.640549	0.007092	2.9
988	-1.134613	412.168351	5.627537	0.007950	3.2
989	-1.174628	413.167993	5.614580	0.009208	3.4
990	-1.082625	413.078050	5.615743	0.007730	3.4
991	-1.161333	414.078050	5.602836	0.004691	3.5
992	-1.125318	415.078046	5.589988	0.006941	3.3
993	-1.132892	415.162824	5.588901	0.006969	3.2
994	-1.116669	416.162784	5.576117	0.007437	3.1
995	-1.113230	416.072841	5.577265	0.006762	3.0
996	-1.109078	415.982898	5.578413	0.005657	2.9
997	-1.111647	415.893333	5.579556	0.008159	2.9
998	-1.107191	415.803390	5.580705	0.004906	3.3
999	-1.102379	415.718764	5.581786	0.007629	3.3
